pre,term,post,business_id
" meal.   To improve the taste, I recommend adding lime, green onion, as well as more crushed peanuts. There was one small piece of ",lemon," I found on the plate, but lime slices would really be the icing on the cake.   - Service:  Was good. Hipster-looking waitress who",Fpm3WvqtrAg2ueh_4pz7iA
"eat.   I hadda walk out with my gallon of Schneider's Iced Tea too. We were out of it! Gulp! What other eatery sells that honeyed, ",lemoned,", cloudy ambrosia in a plastic jug?   The dining area in the back is really nice and modern in a vaguely retro way. It kind of rem",FsDogwXYckKUgs5VUoPbJw
ots of the Lemom Basil dressing left from my salad to give the Calamari the citrus it needed (never been served Calamari without a ,lemon, to squeeze on top). The Zucchini was so soaked in grease none of us could eat it. They didn't clear off the table so at this poin,FxLfqxdYPA6Z85PFKaqLrg
hy taste. Breading had no flavor whatsoever. Threw it on the pita with some tarter & hot sauce and tasted a lot better. You get no ,lemon," at all. Guess they prefer to save money and still charge $11.99. Fries as stated, just your average frozen. Not a fan of them. En",fxZOOJtT6Zau7Asmppigkg
"ty cocktails are $10 and they are fantastic! The first one I had hooked me, the Recycled Paper Plane (bourbon, Aperol, Ramazzotti, ",lemon, juice). It was spectacular and it's hard to not order that every time I'm there. I did switch it up once and ordered up a glass u,fykyDLOPBKphKy9fmZ4Kgw
ey were spot on about that coffee! So good!  I asked about their dessert offerings. They said their recommendation was the seasalt ,lemon, tart. The also had what was called a malva loaf which is an African style dessert. They also had a huge brownie big enough for tw,fykyDLOPBKphKy9fmZ4Kgw
"wist to a classic - with New Amsterdam Vodka, rum and triple sec. Um..This was great. It was not too sweet and had a nice punch of ",lemon," that really made it something unique. I did not find it to be that usual, ""omg this is a long island I am going to be drunk"" type",FZpyIiCAsr7Twkw4tQeqPA
"ed a sandwich and drink, and the man behind the counter began making my sandwich. The other lady began making my spritzer, a honey ",lemon," that was quite tasty, and the third lady was standing behind the counter (next to the guy cooking)  playing on her cell phone.   ",g93ECYDp2JB85zSVLWgK_Q
"  I ordered The Smash, and I will probably order it again, it was so tasty.  Goat Milk Marinated Chicken Breast, Avocado, Alfalfa, ",Lemon," Pickled Green Onion, on a Multigrain Baguette.",g93ECYDp2JB85zSVLWgK_Q
" you should go for it!  My favorite Signature sandwich is The Smash- Goat Milk Marinated Organic Chicken Breast, Avocado, Sprouts, ",Lemon," Pickled Green Onion, Multigrain Baguette. The flavors complement each other so perfectly. It's hard not to order this every time ",g93ECYDp2JB85zSVLWgK_Q
"asonal sweet potato and brussels sprouts sandwich and The Smash ($8.99, with goat milk marinated chicken breast, avocado, sprouts, ",lemon," pickled onion, on a multigrain baguette), and my friend had a seasonal mushroom sandwich. The house-made seltzer and syrup ($2.79",g93ECYDp2JB85zSVLWgK_Q
"e, I got the combo, ordering the feijoada (rice and beans with tomato vinaigrette) and a freshly prepared limonada (fresh squeezed ",lemons,", mint and simple syrup.)  Everything was very good. The sirloin was thin and well done; I'd prefer to see it a little more rare. ",gaDAgdozCoSRN23WU4PolA
"ific!   -We split the Chick en Cannelloni Pasta tubes stuffed with chicken, spinach, ricotta and mozzarella cheeses with a hint of ",lemon," zest and nutmeg, baked on a bed of rosa sauce. Delicious!! Couldn't get enough.   The meal came with bread and butter.   -Definin",gae9LAyt7Qvf_OgAkWASxA
"ng. The ancho chile sauce gives it the perfect amount of heat. I would also recommend the new spring dessert items, especially the ",lemon, panna cotta.  The service has always been friendly and the outdoor seating is great!,geVM8YqBzb_8kXR2Z0YsCA
"Not just tea - but also great tea!  Had a fantastic grilled sandwich, ",lemon," green tea with fresh shaved ginger, and lovely Italian mele. They feature both soy and almond milk in addition to dairy, have local honey and stevia, and green takeout containers. My mouth ",gfIVwp0RkM5yMa1u3mbB4Q
" fine--the crab legs that were part of it were a little messy, but they brought me a ""towel service""--a warm damp towel and a half ",lemon," to clean up with, which did help. No towelettes in this establishment. Jane had the salmon, which she thought was okay, but I thi",gHngt6zpP683GKe1i23LUg
"anted good simple fresh fish. What a mistake!  My father and partner had sole and I had Mahi Mahi grilled, while my mother had the ",lemon," chicken. Do you know that every single dish lacked flavor, salt, pepper, and lemon?!  No lemon on the plates. Weird!  The food wa",gHngt6zpP683GKe1i23LUg
e food was decent. The server was accommodating to my request of ordering food not listed on the menu. I ordered Grilled Sole with ,Lemon, Butter with rice and vegetable.  My husband and I shared a Fried Calamari appetizer. He had Grilled Tuna and Shrimp with Mango Sa,gHngt6zpP683GKe1i23LUg
"tomato"" relish which just seemed to be chopped tomatoes and not much else.  Dessert, on the other hand, was fantastic. The Italian ",lemon," cake, Reese's peanut butter pie, and chocolate lava cake were delicious. We didn't leave a crumb behind.  Service was very good, ",GkYPYQC_H_gKWsalG7dk8A
" potatoes, and vegetables. There was also rolls and butter.  For dessert we had a choice of creme caramel, chocolate lava cake, or ",lemon," tarte. soft drinks, coffee, and tea were included.  The food was okay I didn't care much for the salmon  bu did enjoy the veal, t",GkYPYQC_H_gKWsalG7dk8A
" and the prices are quite reasonable.  We couldn't help but notice the wide variety of ice cream flavors available, as well as the ",lemon," water ice, so we will surely be back to try them out.  If you live in the Regent Square area, this is a great neighborhood pizza ",GnPXUkEvX5M0YR_PVGhWgg
difficult to  decide which one  of the chef's special dishes to order.  I chose  the shrimp and broccoli and my friend ordered the ,lemon, chicken.  Our servings were large enough to share at least half of a plate and we still had leftovers to take home. The lemon chi,gomzC2CMt6MD_ykOSGwdDA
 just rubbed me the wrong way.  And then there would be these lemonesque bites and when looking around I don't recall seeing a Mr. ,Lemon," Pretzel, so I can only assume it was Mr. Clean or Mr. Lysol that were used on the trays which were soaked through Mr. I'm really ",Gp8_vPUZBncqy4Fwc8ga7A
Went to Eddie Merlot's to  celebrate my birthday.  The ,Lemon," Drop Martini was to die for! We all had steaks cooked to perfection.  Our waiter, Jim was excellent!!! We will revisit soon.  Good job!",gpwq15g8M3xMSpy2RL2HRg
"I loved this place, if you like dolma (grape leaves) and like ",lemons," then this place has the best dolma ever! I have tried grape leaves at just about every mediterranean place I have ever been to, and these are by far my favorite. As to the rest of the food I am not",grtRbOhjogmnTXToPwFoNQ
" got diet coke), and you are given the choice of your soda alone or with one of six flavor additives. Lime, grape, orange, cherry, ",lemon,", and raspberry! I wanted to play with each flavor, but didn't. The food quality itself honestly isn't bad for fast food. Wendy's ",grZ6FnfZoj1pQWElAQve3g
"dish sauce. Some of our other favorite starters are the French Onion Soup with Applejack Brandy, and Calamari which is served with ",Lemon, Aioli and Arrabbiata sauce dipping which has a nice complexity and heat to it. The Calamari is delicious and very tender.  We alt,guQww9yGHP7rRTea6zTnDg
"finally brought our appetizers. Again, no apology. The dates were terrible. The short ribs were very good, and the calamari had NO ",lemon," caper sauce on them, as the menu indicated. At this point we were starving, so we didn't even mention it. About 45 minutes after ",gvmhnxxuS6BrPoIuBYd6dw
"uli, prepared just the way that I like it, fresh with minimal onions, lots of chopped, ripe tomatoes, and just the right amount of ",lemon," and olive oil.   Also the price was right, approx $8 each day for a delicious and satisfying lunch.   I will definitely return!",gXpGMGBAv1lfQEcPOzahag
"ouleh (sometimes spelled tabouli) which is ""tomatoes, finely chopped parsley, mint, bulgur and onion, and seasoned with olive oil, ",lemon," juice, and salt"" (Thank you Wikipedia) and Fattoush which is cucumber, tomato, onion, and parsley. Their Fattoush is different fr",gXpGMGBAv1lfQEcPOzahag
eople in line waiting to place their orders and an extremely slow and bored looking cashier taking orders.  I also noticed rotting ,lemons," in the bottom of the soft drink machine.  Today there were 11 people in line, still just one cashier and the lemons from yesterda",gYY9U9CXRS12O-oUFoO0cg
"t the food was good. She tried the Penn Pilsner beer, which she loved. I don't drink, but unsweetened brewed ice tea with a little ",lemon, in it really hit the spot.   So the food here is good as is the service. But there doesn't seem to be anything that distinguishes,h14GmWZ8rXum9fXF__wt3w
"ty, style, and congeniality.   To kick off the meal, our power trio shared a serving of Soho's Thai Shrimp. On a bed of greens and ",lemon," wedges came an octet of plump, reddened sweet/sour prawns that dazzled our palate with their Asiatic/Oceanic blend of sugar, stin",h14GmWZ8rXum9fXF__wt3w
"ays, I ordered the shrimp cocktail to start.  It was okay- 6 nice sized shrimp served in a martini glass with cocktail sauce and 2 ",lemon.,"  Not bad, the shrimp could have been a little colder.  For dinner Kev had the buffalo chicken wrap with onion rings and I had the",h14GmWZ8rXum9fXF__wt3w
e United States so far and definitely the worst in Pittsburgh. I ordered a Lamb Biryani and it looked like they put lamb chunks in ,lemon, rice. The Aloo Paratha which is one of the easiest things to make did not have aloo stuffing as much as you would like. Very disa,h1fOnj8ofEmKM7U9JdCcGw
s place....The employees are ALWAYS so nice and friendly.  Can't beat their chicken sandwich.  Best in the fast-food world!  Their ,lemon, aid rocks too!,h5PKBY4jvOwuyYb5Dtr6jA
 of Brussels sprouts and granola in a orange sauce while my dining companion had some rabbit with vegetables and a type of mint or ,lemon, jelly.  My duck was good although a bit greasier than I would like but the rabbit was fantastic.  I have never actually had rabbi,Ha9J5J_IVc_LQabC3tPLQQ
"door, and the restaurant was nice and cool, not cold, just right, and our waitress brought over two nice big glasses of water with ",lemon., I sucked it down like it was the last glass of water on Lincoln Ave. That really hit the spot. She refilled us both right away.  ,Ha9J5J_IVc_LQabC3tPLQQ
"people at our table were self proclaimed ""bean haters"" and absolutely loved the black bean dip. The guac was delicious with a nice ",lemon," kick. I see a lot of reviews complaining about the ""bagged chips"", but I thought for a chain restaurant they were better then you",H-B_JoResY4PyXND1_DQfg
" the service was horrible. We sat all the way in the corner behind the bar..it was so loud, service took forever, she didn't bring ",lemon,"s with my water after I specifically asked for them, which I can't stand..why do they do that? What is so hard about bringing me a ",hDD6-yk1yuuRIvfdtHsISg
"eem pretentious and impress my piece I was with. After I got done humiliating the server I asked her for ""just a water, with extra ",lemons," on the side"". I also asked for some obscure sweetener I knew they did not have. I rolled my eyes and said sweet n low will do. Th",hDD6-yk1yuuRIvfdtHsISg
