pre,term,post,business_id
"f things, I specifically went with a bunch of people so we could share. I ended up sampling the mac and cheese, penne rosa, tomato ",basil," bisque, steak stroganoff, and the Japanese pan noodles. Everything was good, maybe a slight cut above the average noodle joint, t",D2nfOrnJ2OBlX_428sKyMg
"eanut sauce (really awesome, perfectly ""make your nose run"" spicy, and packed with fresh vegetables), I added beef, and the Tomato ",Basil, soup (my favorite part of the meal). By the time I added a drink my bill came to just under $10. I can't wait to come back and tr,D2nfOrnJ2OBlX_428sKyMg
"a generous pour, and I did not have to order a second.  As starters, I chose Ricotta Cavatelli (blistered cherry tomatoes, garlic, ",basil,", burrata and tiny pasta) and my husband had the gazpacho.  Both were very good, but mine was the best!  We also enjoyed their bre",d2ZQRjuizstCTnicysmpMQ
"y hour, dinner, drinks or brunch.    The Pub menu is scrumptious... the rock shrimp, the burger, the pretzels = amazing!  The Blue ",Basil," Martini on their happy hour menu is pretty fabulous too.  If you have not been there for happy hour, I definitely suggest it!    ",d2ZQRjuizstCTnicysmpMQ
 curious about it) for the Chilled Pea& Asparagus.  Wonderful soup with a hint of lemon and the fresh (a hint of licorice) kick of ,basil,"...oh and the lobster was quite  tasty.  Next was the amazing  Asparagus with soft egg, ramp vinaigrette, and just right ""squashed",d2ZQRjuizstCTnicysmpMQ
"a cold, and so I ordered the curry with a spiciness of 7 on a 1-10 scale. Cleared my sinuses and then some! Second visit I got the ",basil," chicken. Both dishes were light, spicy, and tasted fresh. Eager to go back for dinner.",dAgImz1R-BKwR3sYhbPqRw
ination!)The burgers come with a choice of sides ranging from a carrot coleslaw to homefries (cooked in bacon fat) to a tomato and ,basil," pasta salad. In short, you won't be stuck with a boring plate of limp fries. The service is friendly and efficient, the food is c",DiSARzaWBeNyB4oU047TcA
"a and slightly vinegary sauce), chiang mai curry (which was rich and creamy), and the kee mao (flat rice noodles in a sweet, tangy ",basil," sauce).   I highly recommend Noodlehead! They have a small menu, but it's very well put together. Two things to keep in mind thou",dLc1d1zwd1Teu2QED5TmlA
"ings are on 5), but the thai style chicken in the noodles tasted delicious. A new favorite is the kee mao, excellent flat noodles, ",basil," and bok choy. Another tasty dish is the chiang mai curry. Overall I loved it, its good for the cost, would go there again!",dLc1d1zwd1Teu2QED5TmlA
e dish is the Kee Mao which I get with tofu. Their tofu is crispy on the outside and is the perfect texture. It soaks up the spicy ,basil, sauce from the dish.   The BYOB part is probably my favorite thing about Noodlehead. PS: there is a liquor store nearby in East L,dLc1d1zwd1Teu2QED5TmlA
"s your thing.  The food is solid, and you have to select a spice level (from 0-5). I ordered the Kee Mao, and it was spectacular - ",basil,", garlic and soy tasting - perfect flavors, but to me it was a tad salty - then again, I hardly eat salt.    I've had it at 2 spic",dLc1d1zwd1Teu2QED5TmlA
"s the best, so I ordered Kee Mao, with less salt. Wide noodles had a perfect sweet and salty flavor, and I really liked the cooked ",basil.," My friends ordered See Yew (another wide noodle dish, one I ordered last time), and the Chiang Mai Curry. I tried the curry, and ",dLc1d1zwd1Teu2QED5TmlA
. The Kew Mew is a sugary take on drunken noodles but the bok choy fails to provide enough bitterness. It lacks acid and the large ,basil, clumps fail to balance the sweetness save for the one bite where they dominate your fork.  Apps are similarly limited. The singul,dLc1d1zwd1Teu2QED5TmlA
e pork belly buns were very yummy.   I got the pad kee mao with shrimp (usual spicy level for it is medium because it's in a spicy ,basil," sauce already, I just went with that). WOW it was spicy haha. It was so good though, I just kept drinking a lot of water. Next ti",dLc1d1zwd1Teu2QED5TmlA
"ok choy, spicy chili garlic sauce) with shrimp, spice level 3/5. S.O. had the Green Curry Linguine (semolina noodles, ocean clams, ",basil,"), also spice level 3/5. The spice variance between the two dishes was night and day. The Green Curry was perfectly spiced and the",dLc1d1zwd1Teu2QED5TmlA
in this place and part of town would have scoffed for sure.  Had steamed pork belly bun and some flat nooble dish with skrimps and ,basil.,  Both were friggin great and I wana come back and try more!  People in reviews keep crying about cash only...this place is cash o,dLc1d1zwd1Teu2QED5TmlA
" beef was also cut in very bite-appropriate sizes and I was impressed at its tenderness. It's a dark, rich broth and lots of fresh ",basil.," I liked it!   The kee Mao boasts those incredible wide noodles. I love their texture! It was very tasty, although I have had more",dLc1d1zwd1Teu2QED5TmlA
"ut they do get decent flow of customers.   I had the chance to try the pad kee-mao noodles, which are flat noodles with pork, thai ",basil," and stir fried vegetables. The dish was a bit too greasy for my liking and too salty. If they went easy on the grease and salt, i",dU2a2KtObGhcqzEqBL0Mig
"ial being, who has never had real curry in its life. The subtlety of flavors, the smoothness of the coconut milk, the freshness of ",basil,": all the ingredients that make an authentic curry dish, were absent.  My friend had the tofu eggplant dish. Absolutely underwhelm",dU2a2KtObGhcqzEqBL0Mig
" of the Chengdu style chicken and the double cooked sliced pork belly, but if you really can't handle spice, try the ""Chicken with ",Basil,""" (an authentic but non-Sichuan dish with a bit of sweetness, garlic and, you guessed it, basil).  I've gone here for lunch meetin",DwmAsemahJywywhuqv5J1Q
Cuban is really good. On this occasion I asked the waitress about her favorite dish on the menu. It was the crispy fried tofu with ,basil, mushrooms and something else. The way that she went on and on raving about it I was like ok! Count me in on this dish. When I got,DXP3MbE8srQITLlAuS45aQ
icotta create a comforting savory feeling. I also ordered a MTO omelet which was well played and dressed with their chef specialty ,Basil, Jalepeno Aioli! Will come back again!,d_xS_AZ1uqO1XHY3V51qtA
"utes.  My Green Curry Noodles with Tofu looked great. It had rice noodles, bell peppers, green beans, broccoli, eggplant, and Thai ",basil., I took a few sips of the broth and tasted really good and had a nice kick to it. My friends also really liked their respective di,e2ng0CQ69anIawqIKzhtlg
be my first favorite Thai restaurant in Pittsburgh (tied with Nicky's Thai Kitchen downtown).   They have the best green curry and ,basil, stir fry. Green curry noodle soup is delicious :),e2ng0CQ69anIawqIKzhtlg
"ffee is yummy! It's on the sweet side, so if you don't like sweet coffee, don't order it.  From the same party, we had the chicken ",basil,", chicken red curry, pineapple fried rice, curry fried rice, and pad thai. I'm a big fan of their red curry because of the coconut",e2ng0CQ69anIawqIKzhtlg
fused about why everyone loves it so much.  Every dish I have tried here has fallen short in my opinion.  I remember finding their ,basil," fried rice to be decent several years ago, but a bit salty for my tastes.  In my most recent visit here, we ordered fresh rolls, ",e2ng0CQ69anIawqIKzhtlg
"s out lickety-split. It was also very reasonably (dare I say cheaply) priced and DELICIOUS!!  I had my faves, the summer rolls and ",basil," chicken--HUGE lunch portion of  the entree!  Friend had the pineapple fried rice, HUGE portion of that, too, and she said it was ",e2ng0CQ69anIawqIKzhtlg
"This is a tough one...  5 for the Shrimp Pad Thai (good flavor, perfect noodle consistency, good shrimp) 3 for the Beef ",Basil," Stir Fry (decent flavor, tough beef) 3 for the Chicken Penang Curry (good flavor, tough chicken) 2 for the Crispy Calamari Appetizer (SKIMP",e2ng0CQ69anIawqIKzhtlg
"n by NY standards: small place on a nice residential block, nice ambience, friendly service and, of course, great food. We had the ",basil," dish and the red curry - both were excellent!  I've seen a couple reviews here saying the curry was a bit liquidy, but that's how",e2ng0CQ69anIawqIKzhtlg
and the satay spices weren't terribly flavorful.  But the rest of my table had no complaints.  I ordered the TOM YUM SOUP and THAI ,BASIL," stir fry, to which I added broccoli, while my fiancee had the PAD SEE EW.  My soup was delightfully spicy and sour and chock-full",e2ng0CQ69anIawqIKzhtlg
n the area but I'm so glad I did. While Smiling Banana Leaf isn't my favorite as far as noodle dishes (Thai Cuisine and it's Spicy ,Basil," Noodles wins there), it is by far and away my favorite for curry in the city. The pumpkin curry, in particular, is truly phenomen",e2ng0CQ69anIawqIKzhtlg
"g rolls, like I do at every Southeast Asian restaurant. They were out of shrimp so I got tofu. They were okay, but not enough Thai ",basil,", and I didn't like that they cut them into pieces for you. The dipping sauce was good though.  The pineapple curry had a great fl",e2ng0CQ69anIawqIKzhtlg
"lity and quantity.  We ordered and split a Som Tum (papaya salad) spiciness level 5, Red Curry with chicken spiciness level 5, and ",basil, pork spiciness level 5.  The red curry was delicious: not too rich like some places make them (with regular coconut milk instead ,e2ng0CQ69anIawqIKzhtlg
fering to share :(.  The other couple ordered the Choo Curry Tofu which was a basic red curry with tofu and the Tofu eggplant with ,basil, which was loaded with both tofu and what looked like the smaller Asian eggplant.  The restaurant is quite tiny - perhaps they can,e2ng0CQ69anIawqIKzhtlg
"The fresh rolls are delicious-my favorite starter. The red curry is my favorite. I also love the pad kee mao, which is loaded with ",basil.," However, their spice scale is no joke, so consider that if you attempt you go hotter than a ""5.""  They are usually very quick wit",e2ng0CQ69anIawqIKzhtlg
 Spicy Noodles - OMG they were sooooo good. I thought the spicy noodles were the best that I've ever had. I love the classic spicy ,basil, noodle dish that you see at most Thai restaurants but I've always had complaints about the ones I've tried in the past - they wer,e2ng0CQ69anIawqIKzhtlg
"ING. Seriously, I have yet to try a single thing here that I didn't completely LOVE.   The pineapple curry is wonderful, as is the ",basils,", pad thai, and get the samosas! The cucumber sauce served with them is soooo good! I normally get about a 7 for spicyness and it'",e2ng0CQ69anIawqIKzhtlg
"ng out. I love to get the mango chicken salad with the fresh chicken roll as an appetizer. Very light, refreshing and filling. The ",basil, chicken is also very delicious. My top three favorite foods to get. They have fantastic prices and quick service. The staff is al,e2ng0CQ69anIawqIKzhtlg
"e a bit of home cooked Thai food, and nothing compares to home cooked food, but Smiling Banana Leaf hits the spot for me.  Try the ",basil, stir fry with tilapia.,e2ng0CQ69anIawqIKzhtlg
" a small, cozy Thai restaurant in the Highland Park area. The dishes are delicious. I highly recommend the Thai samosas. Ditto the ",basil, dish and the Tom Kha soup with coconut milk. Bring your own alcohol; the waitstaff will serve and they do not charge a corkage fe,e2ng0CQ69anIawqIKzhtlg
al: every Thai meal in Pittsburgh will have to live up to the high standard set by the Smiling Banana. We had the panang curry and ,basil," curry, and on our second visit, the crispy duck soup and noodles along with red curry. Everything was delicious, and the service ",e2ng0CQ69anIawqIKzhtlg
